entity_type,entity_id,source,identifier,url
person,217,discogs,1500191,
person,217,freebase,/m/072kwz,
person,217,gnd,140918191,
person,217,imdb,nm1989536,https://www.imdb.com/title/nm1989536/
person,217,kinopoisk,1158870,
person,217,loc,no2003057209,
person,217,musicbrainz_artist,9b55dd30-54c3-45dd-b15f-d4f34583672b,https://musicbrainz.org/artist/9b55dd30-54c3-45dd-b15f-d4f34583672b
person,217,quora,Marc-Webb-movie-director,
person,217,svensk_film,390971,
person,217,tmdb_person,87742,https://www.themoviedb.org/person/87742
person,217,twitter,MarcW,
person,217,viaf,107886987,
person,217,wikidata,Q357998,https://www.wikidata.org/wiki/Q357998
person,218,allmovie,p354606,
person,218,allocine,66731,
person,218,bnf,14484462p,
person,218,freebase,/m/03cdxrl,
person,218,gnd,142158917,
person,218,imdb,nm0888743,https://www.imdb.com/title/nm0888743/
person,218,kinopoisk,31968,
person,218,loc,no2004056327,
person,218,svensk_film,312408,
person,218,tmdb_person,20204,https://www.themoviedb.org/person/20204
person,218,viaf,32224505,
person,218,wikidata,Q919049,https://www.wikidata.org/wiki/Q919049
person,219,allmovie,p97662,
person,219,allocine,12468,
person,219,bnf,14071473q,
person,219,discogs,1538839,
person,219,freebase,/m/06_pw0,
person,219,gnd,120275465,
person,219,imdb,nm0460141,https://www.imdb.com/title/nm0460141/
person,219,kinopoisk,10093,
